Date,Content,Reviewer-Name,Rating
Stayed in August 2024,"It was clean, the breakfast was amazing, a lot of option to choose from. The room was a little bit small for two people and two luggage, but it was fine. There were shower gel, shampoo and hand wash gel int the bathroom, and also a hair dryer. 
Its located about 10 minutes from the Scott Monument, 20 minutes walk from the castle.
There is tram station on the other side of the park that takes you to the airport and near Scott Monument there are seceral bus stops so the public transport is good from the hotel.Stayed in August 2024",Eszter,9.0
Stayed in August 2024,"The location was great, short walk from the tram line. Central location to both new and old town. Breakfast was fine, plenty of options, short on seating at times. Staff very very friendly particularly Jonathan and holiday. We were offered a better room for 2 nights of our stay which was fantastic as we had a balcony and other luxurious extras. This was a nice treat as it was a trip to celebrate my 50th birthday. Very pleased with the hotel. Clean, modern and friendly.Stayed in August 2024",Michelle,10
Stayed in August 2024,Everything except the pillows.    Only my taste but far too big and bouncyStayed in August 2024,George,8.0
Stayed in August 2024,Location and check in were amazing. Excellent breakfast and hotel so close to everything.Stayed in August 2024,Richard,8.0
Stayed in August 2024,"Some rooms were very smallThis ibis hotel st andrews square was so so friendly. The staff naming just a few HOLIDAY,GRACE were so helpful and could not do enough to help with any questions ect  . Great friendly place thanks to their incredible staff.Stayed in August 2024",Linda,9.0
Stayed in August 2024,Breakfast was great. Getting around the city was easy.Stayed in August 2024,Denneita,10
Stayed in July 2024,"Small room, quite pricy.New facility with stylish decor in central location.Stayed in July 2024",Marco,9.0
Stayed in July 2024,Modern & very comfortable - great location   Staff were very accommodating.Stayed in July 2024,Cameron,10
Stayed in July 2024,Great place to stay so handy to bus station and squareStayed in July 2024,Lynne,10
Stayed in June 2024,"Everything was good.Maybe a bit more variety in breakfast (wholemeal bread,more white cakes,more fruit,etc)Great location.Very very clean.Works room and its view rock although pricy,but this is the case with central hotels in Edinburgh.Good and tasty breakfrast.Cozy lobby and lounge.Amazing staff.The last night electricity went off in my room and they offered me a second room so I could sleep with the heat on and use the sockets while the let me keep my original room so I wouldn’t have to move my stuff.Also the stuff was very attentive and willing to help and give touristic information.Aiden,Gosia,Holiday,Ilari,Zhanet,Tatiana you do an amazing job!Stayed in June 2024",Evgenia,9.0
Stayed in June 2024,"There was a loose drain cover on the road, directly outside our window. When every vehicle went over, it made a terrible noise. Eventually I was able to ignore it , but not at first, as I am not a very good sleeper when there is noise.The location was perfect. City centre.Stayed in June 2024",David,10
Stayed in June 2024,Excellent locationStayed in June 2024,Roofing,9.0
Stayed in June 2024,"Room had a leak  and had to change me to an upgraded room. Staff was very helpful in the transfer to the new room. Aidan in particular.
Room and bathroom were dmzll.Centrally located,Stayed in June 2024",Francesco,8.0
Stayed in April 2024,NothingThe location was convenient to shopping and tourist sites. The breakfast buffet had a generous assortment to choose from. The room was small but comfortable. The staff was courteous and helpful.Stayed in April 2024,Malinka,8.7
Stayed in June 2024,"Location was brilliant. The tram stop was across the road, so handy for the airport. Access to restaurants and shops nearby. We were celebrating a special birthday and a lovely card and gift was left in the room, such a lovely thoughtStayed in June 2024",Linda,8.0
Stayed in June 2024,Everything first classExcellent buffet  breakfast. Delightful staffStayed in June 2024,Alexander,9.0
Stayed in June 2024,"Nothing I could complain about, tea tray wasnt renewed but reception sorted immediatelyFriendly staff, central position, good help yourself breakfast, nothing was too much trouble for staff, laid back feelingStayed in June 2024",Tracey,10
Stayed in June 2024,"The double balcony could have been positioned on the other side of the building but it might not have been possible.We liked the location of it, the double balcony, and breakfast included! We were also very grateful that they could check us in early!!Stayed in June 2024",Lauren,10
Stayed in June 2024,"A bit priceyAbsolutely lovely decor, comfy beds, and patient staff. Also excellent location.Stayed in June 2024",Katherine,9.0
Stayed in June 2024,Choice of menu for mealsBreakfast was alright would have been better with chance of English breakfastStayed in June 2024,Dennis,10
Stayed in June 2024,Had a leaking sink but only noticed myself before leavingGreat location 5 min to train station 15 min to walk into city centre. Supermarket and pubs around the corner. Nice modern rooms and great breakfastStayed in June 2024,Christian,8.0
Stayed in June 2024,"Not about the hotel as it’s superHowever, there is a building work going on at the back at the hotel and it’s annoying at early morning for me with them filling up the skip. That doesn’t stop me going again to the same hotelClose to the Centre and amentitiesStayed in June 2024",Derek,10
Stayed in May 2024,Lovely decor. Room was fantastic.Stayed in May 2024,Pamela,10
Stayed in June 2024,"There's literally nothing I would change. Wonderful wonderful place.Wonderful warm welcome. Staff were so friendly and kind and could not have been more helpful. The location is excellent, within 5 minutes of the train station and also within 5 minutes of bars and restaurants, near the tram stop and two minutes from the Edinburgh Bus Tours stop too. In a quiet and pretty spot but bang in the middle of everything! The room was lovely, the toiletries were great, we had a room with a balcony with awesome views of the city. Bed was comfy too. We mentioned on check in that we were celebrating our wedding anniversary and on returning to our room had been left some fizz on ice and a lovely personalised card. So lovely. Loved the breakfast which was delicious, and also the free sweeties and lollies available at reception. Also enjoyed the live musician in the evening. Thought the security arrangements (no entry without a room key after 8 p.m. and lifts controlled by room key) was brilliant too. Would definitely stay here again and have already recommended to friends.Stayed in June 2024",Amanda,10
Stayed in June 2024,"Not applicableGreat amenities, staff were exceptionally friendly and helpful and location was perfectStayed in June 2024",Tamara,10
Stayed in June 2024,Not applicableThe building look fabulousStayed in June 2024,Colin,10
Stayed in June 2024,There was no cooked breakfast which for the price we paid was very badWell positioned and close to the city centreStayed in June 2024,Judith,10
