Date,Content,Reviewer-Name,Rating
Stayed in August 2024,"The bathroom could be improved in two important ways. More lighting over the mirror is really necessary in order to easily put on make-up, shave, etc. 
Also, there is almost no space in the bathroom for toiletries. It would be very helpful to have a small shelf or two.We liked the room and the breakfast very much.Stayed in August 2024",Robin,10
Stayed in June 2024,The stairs at the entrance are a challenge for those with limited mobility.The location was exceptional for seeing Edinburgh. The staff was friendly and helpful. It was everything we needed and wanted. The view from the room across St. Andrew's Square was captivating.Stayed in June 2024,Ronald,9.0
Stayed in August 2024,"Nothing to dislikeGreat location, short walk from the train station and 10 mins from the centre. Bus and tram stop opposite the hotel which was great for an open top bus tour of the city and the tram back to the airport. Breakfast was fantastic, all continental but plenty of choice. Rooms are compact but the beds are so comfortable, probably the best I have slept in. Have booked an Ibis in France for later in the year!!!Stayed in August 2024",Becky,10
Stayed in August 2024,"Didn’t like the room in the basement! LG 4
The view was of an outside wall! They could at least paint a scene or something on the window to make it entertaining!Location, location, location! 
Staff, staff, staff!Stayed in August 2024",Priscilla,8.0
Stayed in August 2024,"Very small but stylish room, hard to place a suitcase to open. Sound travels between rooms too, though not a big problem.Very stylish, brand new. Good aircon, also can slightly open the window.
Comfy beds.
Great shower.
Location - perfect!
Good breakfast.Stayed in August 2024",Anna,8.0
Stayed in August 2024,"Just the room size.I liked everything but the room was so small we had a hard time maneuvering around in it.  Food, staff, service, cleanliness were great, location superb.Stayed in August 2024",William,9.0
Stayed in July 2024,Breakfast no hot food though what on offer was excellentLocation staff and cleanStayed in July 2024,James,9.0
Stayed in July 2024,"If I had to say I didn't like something it would be the view from the bedroom. Which was partially blocked with another wall.Friendly, helpful and polite staff. The hotel was in an excellent location.  The room was a good size with a brilliant shower. Lift access to rooms. Brilliant spread at breakfast with plenty of vegan options. Very pleased about this.Stayed in July 2024",Finvola,10
Stayed in July 2024,Rooms were very smallThe customer service from the staff was exceptional.Stayed in July 2024,Jason,10
Stayed in July 2024,"Great location. 
Lovely decorStayed in July 2024",Lynn,9.0
Stayed in July 2024,"No fridge or safe in the room and the double window was difficult to openGreat location, nice ambience and Zsanett at the reception was very helpfulStayed in July 2024",Agost,9.0
Stayed in July 2024,Super clean and friendly staff surrounded by modern look and feel.Stayed in July 2024,Ryan,10
Stayed in July 2024,Staff very friendly food amazing g8 location and my husband was celebrating his birthday and he had a lovely surprise in our room was a lovely gestureStayed in July 2024,Clare,10
Stayed in July 2024,"location, breakfast and staff all good.Stayed in July 2024",Ann,8.0
Stayed in July 2024,"Small room, quite pricy.New facility with stylish decor in central location.Stayed in July 2024",Marco,8.0
Stayed in July 2024,Modern & very comfortable - great location   Staff were very accommodating.Stayed in July 2024,Cameron,9.0
Stayed in July 2024,Great place to stay so handy to bus station and squareStayed in July 2024,Lynne,10
Stayed in June 2024,"Everything was good.Maybe a bit more variety in breakfast (wholemeal bread,more white cakes,more fruit,etc)Great location.Very very clean.Works room and its view rock although pricy,but this is the case with central hotels in Edinburgh.Good and tasty breakfrast.Cozy lobby and lounge.Amazing staff.The last night electricity went off in my room and they offered me a second room so I could sleep with the heat on and use the sockets while the let me keep my original room so I wouldn’t have to move my stuff.Also the stuff was very attentive and willing to help and give touristic information.Aiden,Gosia,Holiday,Ilari,Zhanet,Tatiana you do an amazing job!Stayed in June 2024",Evgenia,10
Stayed in June 2024,"There was a loose drain cover on the road, directly outside our window. When every vehicle went over, it made a terrible noise. Eventually I was able to ignore it , but not at first, as I am not a very good sleeper when there is noise.The location was perfect. City centre.Stayed in June 2024",David,9.0
Stayed in June 2024,Excellent locationStayed in June 2024,Roofing,10
Stayed in June 2024,"Room had a leak  and had to change me to an upgraded room. Staff was very helpful in the transfer to the new room. Aidan in particular.
Room and bathroom were dmzll.Centrally located,Stayed in June 2024",Francesco,8.0
Stayed in April 2024,NothingThe location was convenient to shopping and tourist sites. The breakfast buffet had a generous assortment to choose from. The room was small but comfortable. The staff was courteous and helpful.Stayed in April 2024,Malinka,10
Stayed in June 2024,"Location was brilliant. The tram stop was across the road, so handy for the airport. Access to restaurants and shops nearby. We were celebrating a special birthday and a lovely card and gift was left in the room, such a lovely thoughtStayed in June 2024",Linda,10
Stayed in June 2024,Everything first classExcellent buffet  breakfast. Delightful staffStayed in June 2024,Alexander,10
Stayed in June 2024,"Nothing I could complain about, tea tray wasnt renewed but reception sorted immediatelyFriendly staff, central position, good help yourself breakfast, nothing was too much trouble for staff, laid back feelingStayed in June 2024",Tracey,10
Stayed in June 2024,"The double balcony could have been positioned on the other side of the building but it might not have been possible.We liked the location of it, the double balcony, and breakfast included! We were also very grateful that they could check us in early!!Stayed in June 2024",Lauren,10
Stayed in June 2024,"A bit priceyAbsolutely lovely decor, comfy beds, and patient staff. Also excellent location.Stayed in June 2024",Katherine,10
Stayed in June 2024,Choice of menu for mealsBreakfast was alright would have been better with chance of English breakfastStayed in June 2024,Dennis,9.0
Stayed in June 2024,Had a leaking sink but only noticed myself before leavingGreat location 5 min to train station 15 min to walk into city centre. Supermarket and pubs around the corner. Nice modern rooms and great breakfastStayed in June 2024,Christian,10
Stayed in June 2024,"Not about the hotel as it’s superHowever, there is a building work going on at the back at the hotel and it’s annoying at early morning for me with them filling up the skip. That doesn’t stop me going again to the same hotelClose to the Centre and amentitiesStayed in June 2024",Derek,8.0
Stayed in May 2024,Lovely decor. Room was fantastic.Stayed in May 2024,Pamela,10
Stayed in April 2024,Being put in the basement roomThe alcohol was very cheapStayed in April 2024,Gary,8.0
Stayed in April 2024,"Apparently there was no bacon at the breakfast, for me not an issue, but for my partner it was a bummer.Able to drop off the bagage early in the morning. Very comfortable bed with a firm mattrass. If you like watching tv, then you are in luck, the room has a big tv.Stayed in April 2024",Marcus,8.0
